state,district,pincode,demo_age_5_17,demo_age_17_,enroll_age_0_5,enroll_age_5_17,enroll_age_18_greater,bio_age_5_17,bio_age_17_,enroll_ratio_5_17,enroll_ratio_17_plus,bio_ratio_5_17,bio_ratio_17_plus
Bihar,Sitamarhi,843317,596.0,8286.0,1607.0,1913.0,279.0,4071.0,5386.0,3.209731543624161,0.03367125271542361,6.830536912751678,0.6500120685493603
Bihar,Sitamarhi,843318,287.0,2631.0,200.0,109.0,1.0,2196.0,2745.0,0.3797909407665505,0.0003800836183960471,7.651567944250871,1.0433295324971494
Bihar,Sitamarhi,843319,177.0,2389.0,469.0,256.0,21.0,2287.0,2119.0,1.4463276836158192,0.008790288823775638,12.92090395480226,0.8869820008371704
Bihar,Sitamarhi,843320,504.0,6973.0,1039.0,758.0,25.0,4404.0,5021.0,1.503968253968254,0.0035852574214828626,8.738095238095237,0.7200631005306181
Bihar,Sitamarhi,843322,322.0,4353.0,176.0,136.0,8.0,2119.0,2374.0,0.422360248447205,0.001837813002526993,6.580745341614906,0.5453710084998852
Bihar,Sitamarhi,843323,631.0,7636.0,302.0,194.0,5.0,3855.0,4518.0,0.3074484944532488,0.0006547930853850184,6.109350237717908,0.5916710319539026
Bihar,Sitamarhi,843324,1029.0,14116.0,3242.0,2970.0,803.0,9136.0,8157.0,2.8862973760932946,0.05688580334372344,8.87852283770651,0.5778549164069141
Bihar,Sitamarhi,843325,294.0,3477.0,234.0,195.0,5.0,2284.0,2345.0,0.6632653061224489,0.0014380212827149843,7.7687074829931975,0.6744319815933276
Bihar,Sitamarhi,843326,323.0,2745.0,197.0,124.0,2.0,2253.0,2302.0,0.38390092879256965,0.0007285974499089253,6.975232198142415,0.838615664845173
Bihar,Sitamarhi,843327,865.0,9948.0,1119.0,1193.0,43.0,3846.0,4938.0,1.3791907514450867,0.004322476879774829,4.446242774566474,0.49638118214716526
Bihar,Sitamarhi,843328,381.0,4657.0,250.0,170.0,0.0,2572.0,3338.0,0.4461942257217848,0.0,6.7506561679790025,0.7167704530813829
Bihar,Sitamarhi,843329,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0
Bihar,Sitamarhi,843330,311.0,4992.0,837.0,982.0,882.0,2514.0,3023.0,3.157556270096463,0.17668269230769232,8.083601286173634,0.6055689102564102
Bihar,Sitamarhi,843331,715.0,8811.0,2368.0,1601.0,148.0,7286.0,7288.0,2.239160839160839,0.01679718533651118,10.19020979020979,0.8271478833276587
Bihar,Sitamarhi,843332,503.0,6353.0,897.0,1069.0,136.0,2664.0,3372.0,2.125248508946322,0.021407209192507475,5.296222664015905,0.5307728632142295
Bihar,Sitamarhi,843333,444.0,4558.0,437.0,249.0,5.0,4709.0,5356.0,0.5608108108108109,0.0010969723562966214,10.605855855855856,1.1750767880649409
Bihar,Sitamarhi,843334,11.0,105.0,6.0,5.0,0.0,56.0,96.0,0.45454545454545453,0.0,5.090909090909091,0.9142857142857143
Bihar,Sitamarhi,843351,26.0,229.0,21.0,22.0,3.0,268.0,405.0,0.8461538461538461,0.013100436681222707,10.307692307692308,1.7685589519650655
Bihar,Siwan,841203,210.0,2387.0,119.0,237.0,2.0,1196.0,1455.0,1.1285714285714286,0.0008378718056137411,5.695238095238095,0.6095517385839967
Bihar,Siwan,841204,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Bihar,Siwan,841210,215.0,2213.0,157.0,150.0,0.0,1066.0,1260.0,0.6976744186046512,0.0,4.9581395348837205,0.5693628558517849
Bihar,Siwan,841223,11.0,107.0,18.0,15.0,0.0,72.0,66.0,1.3636363636363635,0.0,6.545454545454546,0.616822429906542
Bihar,Siwan,841226,1214.0,12465.0,805.0,1269.0,28.0,5402.0,7741.0,1.0453047775947282,0.0022462896109105494,4.449752883031302,0.6210188527878059
Bihar,Siwan,841227,542.0,5881.0,247.0,387.0,0.0,2631.0,3700.0,0.7140221402214022,0.0,4.854243542435424,0.6291447032817548
Bihar,Siwan,841231,352.0,3440.0,180.0,242.0,1.0,1562.0,2026.0,0.6875,0.00029069767441860465,4.4375,0.588953488372093
Bihar,Siwan,841232,349.0,4072.0,141.0,224.0,3.0,2336.0,3140.0,0.6418338108882522,0.0007367387033398821,6.693409742120344,0.7711198428290766
Bihar,Siwan,841233,187.0,2282.0,168.0,309.0,6.0,1275.0,1758.0,1.6524064171122994,0.0026292725679228747,6.818181818181818,0.7703768624014022
Bihar,Siwan,841234,222.0,2257.0,89.0,129.0,1.0,946.0,1462.0,0.581081081081081,0.00044306601683650863,4.261261261261262,0.6477625166149756
Bihar,Siwan,841235,205.0,2027.0,95.0,93.0,0.0,1154.0,1525.0,0.45365853658536587,0.0,5.6292682926829265,0.7523433645781944
Bihar,Siwan,841236,259.0,3026.0,219.0,289.0,1.0,1388.0,1510.0,1.1158301158301158,0.00033046926635822867,5.359073359073359,0.4990085922009253
Bihar,Siwan,841237,204.0,2018.0,128.0,172.0,11.0,1236.0,1474.0,0.8431372549019608,0.005450941526263627,6.0588235294117645,0.7304261645193261
Bihar,Siwan,841238,365.0,4372.0,280.0,414.0,7.0,2560.0,3110.0,1.1342465753424658,0.0016010978956999085,7.013698630136986,0.7113449222323879
Bihar,Siwan,841239,466.0,5648.0,371.0,463.0,13.0,2862.0,4198.0,0.9935622317596566,0.002301699716713881,6.141630901287554,0.7432719546742209
Bihar,Siwan,841240,111.0,939.0,78.0,104.0,1.0,422.0,534.0,0.9369369369369369,0.0010649627263045794,3.8018018018018016,0.5686900958466453
Bihar,Siwan,841241,400.0,3454.0,211.0,262.0,2.0,1790.0,2351.0,0.655,0.0005790387955993051,4.475,0.6806601042269832
Bihar,Siwan,841242,22.0,417.0,22.0,28.0,4.0,209.0,321.0,1.2727272727272727,0.009592326139088728,9.5,0.7697841726618705
Bihar,Siwan,841243,234.0,2660.0,147.0,182.0,2.0,1534.0,2349.0,0.7777777777777778,0.0007518796992481203,6.555555555555555,0.8830827067669172
Bihar,Siwan,841244,246.0,2518.0,118.0,126.0,5.0,852.0,1149.0,0.5121951219512195,0.0019857029388403494,3.4634146341463414,0.4563145353455123
Bihar,Siwan,841245,452.0,4547.0,188.0,203.0,3.0,2311.0,2764.0,0.4491150442477876,0.0006597756762700682,5.1128318584070795,0.6078733230701562
Bihar,Siwan,841286,274.0,2565.0,152.0,248.0,1.0,1255.0,1601.0,0.9051094890510949,0.0003898635477582846,4.58029197080292,0.6241715399610136
Bihar,Siwan,841287,69.0,963.0,43.0,68.0,1.0,496.0,738.0,0.9855072463768116,0.0010384215991692627,7.188405797101449,0.7663551401869159
Bihar,Siwan,841301,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bihar,Siwan,841404,88.0,1000.0,44.0,63.0,0.0,318.0,459.0,0.7159090909090909,0.0,3.6136363636363638,0.459
Bihar,Siwan,841406,707.0,7604.0,433.0,868.0,19.0,2259.0,3346.0,1.2277227722772277,0.0024986849026827984,3.195190947666195,0.44003156233561286
Bihar,Siwan,841407,33.0,323.0,19.0,28.0,1.0,191.0,298.0,0.8484848484848485,0.0030959752321981426,5.787878787878788,0.9226006191950464
Bihar,Siwan,841408,253.0,2449.0,94.0,196.0,1.0,825.0,1255.0,0.7747035573122529,0.0004083299305839118,3.260869565217391,0.5124540628828093
Bihar,Siwan,841409,5.0,140.0,7.0,20.0,0.0,72.0,146.0,4.0,0.0,14.4,1.042857142857143
Bihar,Siwan,841413,313.0,3237.0,89.0,113.0,3.0,870.0,1179.0,0.3610223642172524,0.0009267840593141798,2.779552715654952,0.36422613531047265
Bihar,Siwan,841416,156.0,1856.0,112.0,190.0,3.0,1137.0,1842.0,1.2179487179487178,0.0016163793103448276,7.288461538461538,0.9924568965517241
Bihar,Siwan,841417,83.0,883.0,27.0,68.0,0.0,211.0,280.0,0.8192771084337349,0.0,2.5421686746987953,0.3171007927519819
Bihar,Siwan,841420,45.0,492.0,21.0,55.0,1.0,148.0,249.0,1.2222222222222223,0.0020325203252032522,3.2888888888888888,0.5060975609756098
Bihar,Siwan,841426,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Bihar,Siwan,841427,15.0,320.0,13.0,10.0,1.0,198.0,341.0,0.6666666666666666,0.003125,13.2,1.065625
Bihar,Siwan,841428,13.0,201.0,6.0,14.0,0.0,187.0,210.0,1.0769230769230769,0.0,14.384615384615385,1.044776119402985
Bihar,Siwan,841434,351.0,3920.0,165.0,196.0,4.0,1318.0,2093.0,0.5584045584045584,0.0010204081632653062,3.754985754985755,0.5339285714285714
Bihar,Siwan,841435,158.0,2310.0,174.0,215.0,0.0,1577.0,2462.0,1.360759493670886,0.0,9.981012658227849,1.0658008658008657
Bihar,Siwan,841436,137.0,1371.0,76.0,125.0,0.0,781.0,1242.0,0.9124087591240876,0.0,5.700729927007299,0.9059080962800875
Bihar,Siwan,841438,334.0,3679.0,145.0,208.0,0.0,1607.0,2020.0,0.6227544910179641,0.0,4.811377245508982,0.5490622451753194
Bihar,Siwan,841439,286.0,2948.0,188.0,234.0,5.0,1664.0,1938.0,0.8181818181818182,0.0016960651289009499,5.818181818181818,0.6573948439620081
Bihar,Siwan,841446,7.0,129.0,21.0,7.0,0.0,88.0,102.0,1.0,0.0,12.571428571428571,0.7906976744186046
Bihar,Siwan,841502,82.0,677.0,53.0,74.0,0.0,423.0,636.0,0.9024390243902439,0.0,5.158536585365853,0.9394387001477105
Bihar,Siwan,841504,267.0,2958.0,115.0,208.0,2.0,1079.0,1879.0,0.7790262172284644,0.000676132521974307,4.0411985018726595,0.6352265043948614
Bihar,Siwan,841506,375.0,3267.0,266.0,325.0,2.0,2344.0,2989.0,0.8666666666666667,0.0006121824303642485,6.250666666666667,0.9149066421793695
Bihar,Siwan,841507,192.0,2154.0,75.0,121.0,2.0,601.0,944.0,0.6302083333333334,0.0009285051067780873,3.1302083333333335,0.4382544103992572
Bihar,Siwan,841509,91.0,944.0,30.0,71.0,1.0,454.0,755.0,0.7802197802197802,0.001059322033898305,4.989010989010989,0.7997881355932204
Bihar,Supaul,847402,39.0,271.0,24.0,8.0,0.0,184.0,218.0,0.20512820512820512,0.0,4.717948717948718,0.8044280442804428
Bihar,Supaul,847408,140.0,1647.0,194.0,101.0,2.0,1332.0,1627.0,0.7214285714285714,0.0012143290831815423,9.514285714285714,0.9878567091681846
Bihar,Supaul,847451,94.0,1726.0,97.0,85.0,9.0,1061.0,1092.0,0.9042553191489362,0.005214368482039398,11.287234042553191,0.6326767091541136
Bihar,Supaul,847452,555.0,6948.0,430.0,279.0,19.0,3366.0,3296.0,0.5027027027027027,0.002734599884858952,6.064864864864865,0.4743811168681635
Bihar,Supaul,852105,208.0,4014.0,243.0,247.0,7.0,2114.0,3100.0,1.1875,0.0017438963627304435,10.163461538461538,0.7722969606377678
Bihar,Supaul,852108,192.0,2655.0,107.0,140.0,7.0,1387.0,1907.0,0.7291666666666666,0.0026365348399246705,7.223958333333333,0.7182674199623352
Bihar,Supaul,852109,173.0,3482.0,151.0,162.0,4.0,1178.0,1893.0,0.9364161849710982,0.0011487650775416428,6.809248554913295,0.5436530729465824
Bihar,Supaul,852110,114.0,1946.0,136.0,113.0,6.0,1232.0,1760.0,0.9912280701754386,0.003083247687564234,10.807017543859649,0.9044193216855088
Bihar,Supaul,852111,373.0,7417.0,289.0,251.0,8.0,2274.0,3409.0,0.6729222520107239,0.0010786032088445463,6.096514745308311,0.4596197923688823
Bihar,Supaul,852112,38.0,415.0,33.0,13.0,0.0,168.0,238.0,0.34210526315789475,0.0,4.421052631578948,0.5734939759036145
Bihar,Supaul,852123,51.0,699.0,35.0,30.0,1.0,333.0,402.0,0.5882352941176471,0.001430615164520744,6.529411764705882,0.575107296137339
Bihar,Supaul,852125,343.0,5010.0,258.0,228.0,4.0,2694.0,5278.0,0.6647230320699709,0.0007984031936127744,7.854227405247814,1.053493013972056
Bihar,Supaul,852128,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bihar,Supaul,852130,303.0,5389.0,309.0,164.0,15.0,2266.0,2765.0,0.5412541254125413,0.0027834477639636294,7.478547854785479,0.513082204490629
Bihar,Supaul,852131,828.0,12008.0,761.0,566.0,21.0,6339.0,7808.0,0.6835748792270532,0.0017488341105929381,7.655797101449275,0.6502331778814124
Bihar,Supaul,852134,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bihar,Supaul,852137,387.0,6050.0,544.0,282.0,1.0,3270.0,3603.0,0.7286821705426356,0.00016528925619834712,8.449612403100776,0.5955371900826446
Bihar,Supaul,852138,282.0,4607.0,185.0,213.0,7.0,3220.0,4448.0,0.7553191489361702,0.001519426958975472,11.418439716312056,0.9654873019318428
Bihar,Supaul,852139,603.0,8877.0,306.0,274.0,3.0,2534.0,3747.0,0.45439469320066334,0.0003379520108144643,4.202321724709784,0.422102061507266
Bihar,Supaul,852214,443.0,5530.0,297.0,297.0,1.0,2631.0,3931.0,0.6704288939051919,0.00018083182640144665,5.939051918735892,0.7108499095840868
Bihar,Supaul,852215,387.0,6612.0,362.0,297.0,9.0,2603.0,3669.0,0.7674418604651163,0.0013611615245009074,6.72609819121447,0.5549001814882033
Bihar,Supaul,852217,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.2
Bihar,Supaul,852218,327.0,5912.0,201.0,295.0,1.0,2414.0,3430.0,0.9021406727828746,0.00016914749661705008,7.382262996941896,0.5801759133964818
Bihar,Supaul,854338,31.0,812.0,74.0,43.0,6.0,408.0,967.0,1.3870967741935485,0.007389162561576354,13.161290322580646,1.1908866995073892
Bihar,Supaul,854339,437.0,6979.0,531.0,336.0,16.0,3212.0,4991.0,0.7688787185354691,0.0022925920618999856,7.350114416475972,0.7151454363089268
Bihar,Supaul,854340,101.0,1447.0,124.0,139.0,10.0,802.0,1767.0,1.3762376237623761,0.006910850034554251,7.9405940594059405,1.221147201105736
Bihar,Vaishali,843102,99.0,1339.0,58.0,96.0,0.0,521.0,711.0,0.9696969696969697,0.0,5.262626262626263,0.5309932785660941
Bihar,Vaishali,843104,40.0,582.0,66.0,37.0,0.0,278.0,316.0,0.925,0.0,6.95,0.5429553264604811
Bihar,Vaishali,843105,2.0,43.0,7.0,2.0,0.0,7.0,18.0,1.0,0.0,3.5,0.4186046511627907
Bihar,Vaishali,843110,231.0,3330.0,233.0,250.0,0.0,1746.0,2452.0,1.0822510822510822,0.0,7.558441558441558,0.7363363363363363
Bihar,Vaishali,843114,673.0,7421.0,672.0,604.0,6.0,4115.0,5248.0,0.8974739970282318,0.0008085163724565423,6.114413075780089,0.7071823204419889
Bihar,Vaishali,844101,663.0,7336.0,257.0,466.0,1.0,2853.0,4138.0,0.702865761689291,0.00013631406761177754,4.3031674208144794,0.5640676117775354
Bihar,Vaishali,844102,659.0,8469.0,449.0,663.0,3.0,4502.0,6060.0,1.0060698027314112,0.00035423308537017357,6.831562974203338,0.7155508324477506
Bihar,Vaishali,844103,1.0,10.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,0.1
Bihar,Vaishali,844111,278.0,3888.0,153.0,188.0,0.0,1396.0,2574.0,0.6762589928057554,0.0,5.0215827338129495,0.6620370370370371
Bihar,Vaishali,844112,298.0,3233.0,181.0,195.0,1.0,1556.0,1952.0,0.6543624161073825,0.0003093102381688834,5.221476510067114,0.6037735849056604
Bihar,Vaishali,844113,287.0,3346.0,235.0,236.0,0.0,1921.0,3303.0,0.8222996515679443,0.0,6.693379790940766,0.9871488344291691
Bihar,Vaishali,844114,763.0,9567.0,352.0,471.0,1.0,3379.0,4938.0,0.617300131061599,0.00010452597470471412,4.428571428571429,0.5161492630918784
Bihar,Vaishali,844115,179.0,2163.0,144.0,184.0,1.0,955.0,1455.0,1.0279329608938548,0.0004623208506703652,5.335195530726257,0.6726768377253814
Bihar,Vaishali,844116,169.0,1881.0,85.0,145.0,0.0,1041.0,1447.0,0.8579881656804734,0.0,6.159763313609467,0.7692716640085061
Bihar,Vaishali,844117,127.0,1746.0,101.0,139.0,1.0,910.0,1206.0,1.094488188976378,0.000572737686139748,7.165354330708661,0.6907216494845361
Bihar,Vaishali,844118,418.0,4608.0,209.0,239.0,1.0,1842.0,2462.0,0.5717703349282297,0.00021701388888888888,4.4066985645933014,0.5342881944444444
Bihar,Vaishali,844119,129.0,1789.0,91.0,94.0,0.0,976.0,1336.0,0.7286821705426356,0.0,7.565891472868217,0.7467859139183901
Bihar,Vaishali,844120,68.0,587.0,22.0,30.0,0.0,230.0,309.0,0.4411764705882353,0.0,3.3823529411764706,0.5264054514480409
Bihar,Vaishali,844121,460.0,5327.0,243.0,295.0,1.0,2885.0,4727.0,0.6413043478260869,0.00018772292096865028,6.271739130434782,0.8873662474188099
Bihar,Vaishali,844122,1024.0,10738.0,655.0,747.0,5.0,5617.0,8204.0,0.7294921875,0.00046563605885639785,5.4853515625,0.7640156453715776
Bihar,Vaishali,844123,188.0,2361.0,177.0,238.0,0.0,2143.0,3160.0,1.2659574468085106,0.0,11.398936170212766,1.3384159254553156
Bihar,Vaishali,844124,287.0,2264.0,147.0,187.0,0.0,1481.0,2107.0,0.6515679442508711,0.0,5.160278745644599,0.9306537102473498
Bihar,Vaishali,844125,282.0,3333.0,218.0,313.0,0.0,1890.0,3075.0,1.1099290780141844,0.0,6.702127659574468,0.9225922592259226
Bihar,Vaishali,844126,429.0,4960.0,289.0,346.0,3.0,2279.0,3452.0,0.8065268065268065,0.0006048387096774194,5.312354312354312,0.6959677419354838
Bihar,Vaishali,844128,139.0,1956.0,118.0,99.0,0.0,876.0,1441.0,0.7122302158273381,0.0,6.302158273381295,0.7367075664621677
Bihar,Vaishali,844131,45.0,493.0,27.0,42.0,0.0,243.0,316.0,0.9333333333333333,0.0,5.4,0.640973630831643
Bihar,Vaishali,844134,52.0,404.0,32.0,35.0,0.0,237.0,414.0,0.6730769230769231,0.0,4.5576923076923075,1.0247524752475248
Bihar,Vaishali,844139,63.0,510.0,27.0,30.0,0.0,354.0,504.0,0.47619047619047616,0.0,5.619047619047619,0.9882352941176471
Bihar,Vaishali,844141,19.0,419.0,32.0,69.0,0.0,211.0,261.0,3.6315789473684212,0.0,11.105263157894736,0.6229116945107399
Bihar,Vaishali,844501,183.0,2167.0,131.0,87.0,0.0,1127.0,1274.0,0.47540983606557374,0.0,6.158469945355192,0.5879095523765574
Bihar,Vaishali,844502,278.0,3212.0,204.0,249.0,1.0,1848.0,2694.0,0.89568345323741,0.00031133250311332503,6.64748201438849,0.8387297633872977
Bihar,Vaishali,844503,485.0,5429.0,285.0,497.0,0.0,3080.0,3467.0,1.024742268041237,0.0,6.350515463917525,0.6386074783569718
Bihar,Vaishali,844504,764.0,8791.0,649.0,723.0,12.0,3951.0,4990.0,0.9463350785340314,0.0013650324195199637,5.1714659685863875,0.5676259811170515
Bihar,Vaishali,844505,902.0,9370.0,449.0,400.0,6.0,4270.0,4394.0,0.4434589800443459,0.0006403415154749199,4.733924611973393,0.4689434364994664
Bihar,Vaishali,844506,649.0,7041.0,404.0,281.0,1.0,4163.0,4645.0,0.43297380585516176,0.000142025280499929,6.414483821263483,0.6597074279221702
Bihar,Vaishali,844507,182.0,2087.0,205.0,190.0,1.0,1838.0,1962.0,1.043956043956044,0.0004791566842357451,10.098901098901099,0.9401054144705319
Bihar,Vaishali,844508,694.0,8501.0,524.0,725.0,7.0,4223.0,3247.0,1.0446685878962536,0.0008234325373485472,6.085014409221902,0.3819550641101047
Bihar,Vaishali,844509,253.0,2431.0,125.0,106.0,0.0,1350.0,1602.0,0.4189723320158103,0.0,5.335968379446641,0.6589880707527767
Bihar,West Champaran,845101,806.0,12174.0,755.0,1121.0,24.0,4432.0,4839.0,1.3908188585607941,0.001971414489896501,5.4987593052109185,0.39748644652538195
Bihar,West Champaran,845102,55.0,815.0,23.0,37.0,0.0,360.0,369.0,0.6727272727272727,0.0,6.545454545454546,0.452760736196319
Bihar,West Champaran,845103,480.0,6558.0,364.0,559.0,25.0,2561.0,2879.0,1.1645833333333333,0.003812137846904544,5.335416666666666,0.4390057944495273
Bihar,West Champaran,845104,9.0,112.0,1.0,3.0,0.0,16.0,16.0,0.3333333333333333,0.0,1.7777777777777777,0.14285714285714285
Bihar,West Champaran,845105,1093.0,15731.0,357.0,568.0,3.0,6418.0,8507.0,0.5196706312900274,0.00019070624880808594,5.871912168344007,0.540779352870129
Bihar,West Champaran,845106,1106.0,14263.0,686.0,992.0,37.0,5550.0,7072.0,0.8969258589511754,0.0025941246582065485,5.018083182640145,0.4958283671036949
Bihar,West Champaran,845107,153.0,2281.0,90.0,121.0,4.0,1159.0,1534.0,0.7908496732026143,0.0017536168347216134,7.57516339869281,0.6725120561157387
Bihar,West Champaran,845306,664.0,6879.0,487.0,924.0,86.0,2394.0,2727.0,1.391566265060241,0.012501817124582062,3.605421686746988,0.3964238988225033
Bihar,West Champaran,845307,920.0,12209.0,782.0,1357.0,105.0,4285.0,4439.0,1.475,0.00860021295765419,4.657608695652174,0.36358424113358995
Bihar,West Champaran,845404,657.0,9355.0,437.0,531.0,2.0,3773.0,5198.0,0.8082191780821918,0.00021378941742383753,5.742770167427702,0.5556386958845537
Bihar,West Champaran,845438,2494.0,29588.0,2131.0,2875.0,74.0,9988.0,12414.0,1.152766639935846,0.0025010139245640124,4.004811547714515,0.41956198458834665
Bihar,West Champaran,845439,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bihar,West Champaran,845449,1205.0,14037.0,1211.0,1892.0,85.0,4653.0,5457.0,1.5701244813278008,0.006055424948350787,3.861410788381743,0.3887582816841205
Bihar,West Champaran,845450,651.0,7895.0,270.0,612.0,28.0,2694.0,3871.0,0.9400921658986175,0.003546548448385054,4.138248847926267,0.4903103229892337
Bihar,West Champaran,845451,1160.0,13617.0,323.0,652.0,40.0,3844.0,3981.0,0.5620689655172414,0.0029375045898509216,3.3137931034482757,0.292355144304913
Bihar,West Champaran,845452,1169.0,14757.0,812.0,1163.0,48.0,4854.0,5451.0,0.9948674080410608,0.0032526936369180726,4.152266894781865,0.3693840211425086
Bihar,West Champaran,845453,905.0,11186.0,704.0,1049.0,51.0,3861.0,4862.0,1.1591160220994474,0.004559270516717325,4.266298342541436,0.43465045592705165
Bihar,West Champaran,845454,1488.0,16446.0,815.0,1509.0,31.0,5484.0,6669.0,1.0141129032258065,0.0018849568284081235,3.685483870967742,0.4055089383436702
Bihar,West Champaran,845455,1386.0,16158.0,1151.0,1727.0,132.0,6376.0,7295.0,1.246031746031746,0.008169327887114742,4.6002886002886,0.45147914345834883
Bihar,West Champaran,845459,910.0,12014.0,186.0,378.0,8.0,2765.0,3770.0,0.4153846153846154,0.000665889795238888,3.0384615384615383,0.31380056600632594
Chandigarh,Chandigarh,140308,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Chandigarh,Chandigarh,140901,0.0,11.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,11.0,0.18181818181818182
Chandigarh,Chandigarh,160001,28.0,178.0,8.0,1.0,0.0,160.0,75.0,0.03571428571428571,0.0,5.714285714285714,0.42134831460674155
Chandigarh,Chandigarh,160002,671.0,3954.0,190.0,21.0,0.0,3712.0,1861.0,0.03129657228017884,0.0,5.532041728763041,0.4706626201315124
Chandigarh,Chandigarh,160003,76.0,581.0,33.0,5.0,0.0,929.0,395.0,0.06578947368421052,0.0,12.223684210526315,0.6798623063683304
Chandigarh,Chandigarh,160004,0.0,2.0,3.0,0.0,0.0,7.0,4.0,0.0,0.0,7.0,2.0
Chandigarh,Chandigarh,160009,21.0,172.0,22.0,3.0,3.0,364.0,182.0,0.14285714285714285,0.01744186046511628,17.333333333333332,1.058139534883721
Chandigarh,Chandigarh,160011,43.0,351.0,22.0,0.0,0.0,567.0,244.0,0.0,0.0,13.186046511627907,0.6951566951566952
Chandigarh,Chandigarh,160012,19.0,221.0,18.0,0.0,1.0,299.0,164.0,0.0,0.004524886877828055,15.736842105263158,0.7420814479638009
Chandigarh,Chandigarh,160014,1911.0,9894.0,396.0,16.0,2.0,7123.0,3582.0,0.00837257980115123,0.00020214271275520516,3.727367870225013,0.36203759854457246
Chandigarh,Chandigarh,160015,197.0,1232.0,58.0,0.0,2.0,917.0,728.0,0.0,0.0016233766233766235,4.654822335025381,0.5909090909090909
Chandigarh,Chandigarh,160017,1.0,36.0,1.0,0.0,0.0,7.0,10.0,0.0,0.0,7.0,0.2777777777777778
Chandigarh,Chandigarh,160018,18.0,99.0,17.0,0.0,0.0,254.0,114.0,0.0,0.0,14.11111111111111,1.1515151515151516
Chandigarh,Chandigarh,160019,848.0,4390.0,131.0,7.0,1.0,2489.0,1103.0,0.008254716981132075,0.00022779043280182233,2.9351415094339623,0.25125284738041004
Chandigarh,Chandigarh,160020,71.0,735.0,35.0,1.0,3.0,874.0,446.0,0.014084507042253521,0.004081632653061225,12.309859154929578,0.6068027210884354
Chandigarh,Chandigarh,160022,190.0,1578.0,57.0,8.0,2.0,1389.0,744.0,0.042105263157894736,0.0012674271229404308,7.310526315789474,0.4714828897338403
Chandigarh,Chandigarh,160023,46.0,463.0,44.0,0.0,1.0,777.0,325.0,0.0,0.0021598272138228943,16.891304347826086,0.7019438444924406
Chandigarh,Chandigarh,160025,916.0,3493.0,164.0,8.0,0.0,2425.0,1645.0,0.008733624454148471,0.0,2.6473799126637556,0.4709418837675351
Chandigarh,Chandigarh,160030,105.0,706.0,70.0,4.0,0.0,1580.0,795.0,0.0380952380952381,0.0,15.047619047619047,1.1260623229461757
Chandigarh,Chandigarh,160036,1920.0,13593.0,368.0,49.0,19.0,6079.0,3498.0,0.025520833333333333,0.0013977782682262929,3.166145833333333,0.25733833590818805
Chandigarh,Chandigarh,160047,1806.0,10982.0,270.0,41.0,2.0,6693.0,3495.0,0.022702104097452935,0.00018211619012930248,3.7059800664451825,0.3182480422509561
Chandigarh,Chandigarh,160055,174.0,1056.0,61.0,4.0,0.0,1434.0,506.0,0.022988505747126436,0.0,8.241379310344827,0.4791666666666667
Chandigarh,Chandigarh,160062,3.0,41.0,4.0,0.0,0.0,9.0,10.0,0.0,0.0,3.0,0.24390243902439024
Chandigarh,Chandigarh,160101,2959.0,12277.0,297.0,29.0,0.0,6566.0,2974.0,0.009800608313619466,0.0,2.218992903007773,0.24224158996497516
Chandigarh,Chandigarh,160102,1063.0,3790.0,181.0,11.0,0.0,3635.0,1999.0,0.010348071495766699,0.0,3.4195672624647226,0.5274406332453826
Chandigarh,Chandigarh,160103,46.0,369.0,23.0,3.0,0.0,865.0,394.0,0.06521739130434782,0.0,18.804347826086957,1.067750677506775
Chandigarh,Mohali,140603,0.0,5.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.8
Chandigarh,Rupnagar,160003,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chandigarh,Rupnagar,160014,1.0,14.0,1.0,0.0,0.0,2.0,8.0,0.0,0.0,2.0,0.5714285714285714
Chandigarh,Rupnagar,160055,0.0,3.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0
Chhatisgarh,Raipur,493889,0.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.75
Chhattisgarh,Balod,491107,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0
Chhattisgarh,Balod,491221,108.0,610.0,49.0,2.0,0.0,639.0,1100.0,0.018518518518518517,0.0,5.916666666666667,1.8032786885245902
